,name,id,birthday,연도,팀,나이,출장,완투,완봉,선발,승,패,세,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,ERA,FIP,WHIP,ERA+,FIP+,WAR,WPA
5787,김원형,91848,1972-07-05,2004,SK,32,30,1,0,20,8,6,1,1,135.0,70,63,588,147,,,19,41,0,10,78,1,2,4.2,4.76,1.39,100.1,88.4,1.84,
5788,김원형,91848,1972-07-05,2005,SK,33,30,0,0,30,14,8,0,0,171.2,73,65,715,172,,,17,30,0,15,94,0,1,3.41,3.99,1.18,121.2,103.4,3.89,
5789,김원형,91848,1972-07-05,2006,SK,34,24,0,0,23,5,9,0,0,139.1,69,63,603,152,,,11,41,0,13,52,0,1,4.07,4.15,1.39,86.4,84.8,1.14,
5790,김원형,91848,1972-07-05,2007,SK,35,43,0,0,7,5,4,0,4,73.2,41,34,327,87,,,6,22,2,8,25,0,0,4.15,4.35,1.48,91.7,87.6,0.6,
5791,김원형,91848,1972-07-05,2008,SK,36,42,0,0,4,12,6,2,2,74.1,28,26,313,73,,,6,23,2,5,41,0,0,3.15,4.14,1.29,128.9,97.9,1.64,
5792,김원형,91848,1972-07-05,2009,SK,37,25,0,0,2,0,4,0,1,33.1,17,17,148,36,,,3,18,1,1,17,0,1,4.59,4.96,1.62,103.1,95.4,0.58,
5793,김원형,91848,1972-07-05,2010,SK,38,3,0,0,0,0,0,0,0,2.1,2,0,11,3,,,0,0,0,0,0,0,0,0.0,3.29,1.29,,138.4,0.03,
5794,노춘섭,91868,1968-08-05,1993,쌍방울,25,11,0,0,0,0,0,0,0,25.0,14,14,104,21,,,6,12,0,1,7,0,0,5.04,6.59,1.32,64.9,49.7,-0.08,
5795,노춘섭,91868,1968-08-05,1994,쌍방울,26,4,0,0,0,0,0,0,0,8.2,6,6,38,9,,,1,5,0,0,2,0,0,6.23,5.58,1.62,60.1,67.1,0.03,
5796,노춘섭,91868,1968-08-05,1995,쌍방울,27,3,0,0,0,0,0,0,0,2.0,7,7,13,7,,,0,0,0,0,1,0,0,31.5,1.81,3.5,11.9,206.3,-0.16,
5797,최준호,91871,1966-10-20,1989,MBC,23,4,0,0,0,0,0,0,0,9.1,4,3,46,8,,,0,9,0,1,3,0,0,2.89,5.17,1.82,125.8,70.3,0.12,
5798,김동수,91884,1968-08-04,1991,쌍방울,23,20,0,0,0,1,0,0,0,31.0,21,18,139,30,,,6,20,1,0,14,1,2,5.23,6.14,1.61,78.5,66.8,0.16,
5799,조중석,92201,1972-03-02,1992,OB,20,3,0,0,0,0,0,0,0,7.2,4,3,33,4,,,1,7,0,0,2,0,0,3.52,6.69,1.44,117.9,62.1,0.07,
5800,권명철,92202,1969-10-28,1992,OB,23,23,0,0,9,4,4,0,0,79.1,49,44,355,88,,,9,37,1,8,54,0,4,4.99,4.56,1.58,83.2,91.1,0.77,
5801,권명철,92202,1969-10-28,1993,OB,24,25,5,2,21,10,8,0,0,134.1,49,45,547,103,,,6,60,0,3,84,0,9,3.01,3.2,1.21,103.9,97.8,2.31,
5802,권명철,92202,1969-10-28,1994,OB,25,23,5,3,19,6,7,0,0,100.1,42,36,421,92,,,5,38,2,3,59,0,4,3.23,3.45,1.3,112.7,105.6,1.87,
5803,권명철,92202,1969-10-28,1995,OB,26,28,4,0,28,15,8,0,0,193.1,65,53,776,147,,,8,61,0,8,112,1,6,2.47,3.26,1.08,144.3,109.2,4.8,
5804,권명철,92202,1969-10-28,1997,OB,28,12,0,0,1,3,2,0,0,29.1,12,9,116,22,,,0,8,0,2,25,0,4,2.76,2.19,1.02,141.3,178.0,0.94,
5805,권명철,92202,1969-10-28,1998,OB,29,7,0,0,7,1,3,0,0,26.0,22,20,121,30,,,5,10,0,4,18,0,3,6.92,5.63,1.54,55.6,68.5,-0.33,
5806,권명철,92202,1969-10-28,2000,SK,31,25,0,0,8,1,5,0,0,45.0,50,45,229,68,,,9,24,2,5,27,0,3,9.0,6.36,2.04,51.6,73.0,-0.55,
5807,권명철,92202,1969-10-28,2001,SK,32,14,0,0,1,0,1,0,1,26.0,14,11,112,25,,,2,7,0,3,16,0,2,3.81,4.03,1.23,123.6,116.7,0.58,
5808,권명철,92202,1969-10-28,2002,SK,33,45,0,0,0,2,4,1,1,54.2,38,36,246,63,,,11,19,2,4,36,0,0,5.93,5.45,1.5,71.0,77.2,0.14,
5809,권명철,92202,1969-10-28,2003,두산,34,40,0,0,8,3,3,0,1,79.1,40,37,347,89,,,8,23,1,4,45,0,5,4.2,3.92,1.41,99.1,106.1,1.44,
5810,권명철,92202,1969-10-28,2004,두산,35,5,0,0,1,0,0,0,1,12.1,5,5,53,9,,,0,6,0,2,6,0,0,3.65,3.92,1.22,114.8,106.8,0.29,
5811,이상현,92220,1969-07-15,1992,OB,23,7,0,0,1,0,1,0,0,13.0,11,9,68,17,,,1,13,0,2,5,0,2,6.23,6.47,2.31,66.7,64.2,-0.06,
5812,이상현,92220,1969-07-15,1993,OB,24,1,0,0,0,0,0,0,0,1.0,1,1,5,1,,,1,2,0,0,0,0,0,9.0,21.47,3.0,34.8,14.6,-0.09,
5813,노석기,92271,1971-08-04,1992,OB,21,3,0,0,0,0,0,0,0,5.2,5,5,29,5,,,0,8,0,0,2,0,1,7.94,6.31,2.29,52.3,65.8,-0.0,
5814,정민태,92301,1970-03-01,1992,태평양,22,7,0,0,2,1,3,0,0,26.0,13,11,110,21,,,3,13,0,0,21,0,1,3.81,4.16,1.31,113.4,103.7,0.52,
5815,정민태,92301,1970-03-01,1993,태평양,23,5,0,0,0,0,0,0,0,9.1,7,7,41,11,,,0,4,0,0,7,0,0,6.75,2.25,1.61,48.3,144.7,0.09,
5816,정민태,92301,1970-03-01,1994,태평양,24,25,5,0,25,8,9,0,0,145.1,66,60,619,159,,,7,38,0,2,91,0,5,3.72,3.01,1.36,103.4,127.6,3.23,
5817,정민태,92301,1970-03-01,1995,태평양,25,28,8,3,28,8,14,0,0,188.0,92,77,796,187,,,8,58,3,4,115,0,7,3.69,3.08,1.3,100.7,120.4,3.6,
5818,정민태,92301,1970-03-01,1996,현대,26,30,4,2,29,15,9,0,0,210.1,67,57,834,180,,,15,45,4,3,127,1,4,2.44,3.13,1.07,150.5,117.1,5.89,
5819,정민태,92301,1970-03-01,1997,현대,27,31,8,1,31,13,13,0,0,219.0,97,81,886,189,,,15,51,2,7,159,1,3,3.33,3.08,1.1,119.9,129.6,5.53,
5820,정민태,92301,1970-03-01,1998,현대,28,28,5,2,28,17,9,0,0,200.2,77,63,825,184,,,18,49,1,2,159,0,9,2.83,3.23,1.16,140.7,123.3,5.5,
5821,정민태,92301,1970-03-01,1999,현대,29,33,7,0,29,20,7,3,0,230.2,69,65,936,208,,,24,63,3,4,178,0,5,2.54,3.91,1.18,194.6,126.1,8.84,
5822,정민태,92301,1970-03-01,2000,현대,30,29,3,1,29,18,6,0,0,207.0,85,80,846,192,,,21,66,2,1,153,0,7,3.48,3.94,1.25,129.9,114.6,5.66,
5823,정민태,92301,1970-03-01,2003,현대,33,29,1,0,29,17,2,0,0,177.0,76,65,741,179,,,17,42,1,5,122,0,3,3.31,3.41,1.25,130.7,126.7,5.02,
5824,정민태,92301,1970-03-01,2004,현대,34,28,1,0,28,7,14,0,0,165.2,109,92,721,193,,,21,42,0,8,123,0,9,5.0,4.02,1.42,86.6,107.8,2.15,
5825,정민태,92301,1970-03-01,2005,현대,35,8,0,0,5,0,3,0,0,26.2,19,14,120,34,,,2,6,0,1,13,0,1,4.73,3.8,1.5,90.8,112.8,0.3,
5826,정민태,92301,1970-03-01,2006,현대,36,1,0,0,0,0,0,0,0,2.0,1,1,9,2,,,1,1,0,0,1,0,0,4.5,9.7,1.5,80.3,37.2,-0.02,
5827,정민태,92301,1970-03-01,2007,현대,37,7,0,0,6,0,6,0,0,19.2,29,28,103,35,,,5,11,1,1,6,0,1,12.81,7.2,2.34,31.1,55.4,-0.83,
5828,정민태,92301,1970-03-01,2008,KIA,38,1,0,0,1,0,1,0,0,3.2,6,6,19,5,,,1,2,0,1,3,0,0,14.73,7.51,1.91,27.8,54.5,-0.17,
5829,이경호,92308,1973-09-07,1997,현대,24,1,0,0,0,0,0,0,0,0.1,0,0,1,0,,,0,0,0,0,0,0,0,0.0,2.87,0.0,,138.9,0.01,
5830,김흥만,92313,1972-06-10,1992,태평양,20,3,0,0,1,0,1,0,0,9.1,13,11,47,15,,,4,5,0,0,6,0,0,10.61,8.67,2.14,40.7,49.8,-0.3,
5831,박철수,92402,1969-11-16,1992,삼성,23,7,0,0,0,0,1,0,0,10.0,5,5,46,7,,,0,10,0,1,8,0,0,4.5,4.48,1.7,97.5,97.9,0.21,
5832,곽채진,92404,1973-03-01,1994,삼성,21,14,0,0,8,2,2,0,0,45.1,23,18,198,32,,,4,33,0,5,28,0,4,3.57,5.24,1.43,107.6,73.4,0.3,
5833,곽채진,92404,1973-03-01,1995,삼성,22,27,0,0,3,1,2,1,0,59.0,37,34,270,66,,,4,22,0,10,40,0,2,5.19,3.96,1.49,72.9,95.4,0.57,
5834,곽채진,92404,1973-03-01,1996,삼성,23,10,0,0,0,0,0,0,0,26.2,23,21,131,35,,,5,15,1,2,9,0,1,7.09,6.35,1.88,53.3,59.5,-0.17,
5835,곽채진,92404,1973-03-01,1997,삼성,24,30,0,0,3,0,1,1,0,57.0,31,20,248,56,,,0,19,2,4,50,0,3,3.16,2.22,1.32,131.2,186.3,1.47,
5836,곽채진,92404,1973-03-01,1998,삼성,25,42,0,0,5,7,3,5,0,111.1,51,45,469,89,,,18,47,5,8,98,1,8,3.64,4.59,1.22,112.9,89.6,1.88,
5837,곽채진,92404,1973-03-01,1999,해태,26,53,0,0,4,8,7,8,0,109.1,59,58,459,97,,,13,40,2,6,101,2,4,4.77,4.18,1.25,106.3,121.5,2.81,
5838,곽채진,92404,1973-03-01,2000,해태,27,13,0,0,4,4,5,0,0,38.0,17,15,156,34,,,6,14,2,0,24,0,0,3.55,4.9,1.26,131.5,95.4,0.82,
5839,곽채진,92404,1973-03-01,2001,해태/KIA,28,8,0,0,0,0,1,0,0,9.0,14,13,50,16,,,3,5,1,2,8,1,2,13.0,7.67,2.33,36.6,62.0,-0.2,
5840,곽채진,92404,1973-03-01,2002,KIA,29,10,0,0,0,0,0,0,1,14.2,8,7,58,12,,,4,2,0,2,8,0,3,4.3,6.27,0.96,99.1,67.9,0.07,
5841,곽채진,92404,1973-03-01,2003,두산,30,11,0,0,7,1,4,0,0,35.1,25,23,157,43,,,4,4,0,5,11,0,0,5.86,4.37,1.33,71.0,95.1,0.25,
5842,김태한,92401,1969-10-22,1992,삼성,23,45,0,0,8,3,7,5,0,79.2,57,48,367,82,,,7,63,1,2,56,2,3,5.42,4.93,1.82,80.9,89.0,0.66,
5843,김태한,92401,1969-10-22,1993,삼성,24,31,5,3,23,14,6,2,0,162.0,55,51,661,133,,,7,71,0,4,91,1,1,2.83,3.29,1.26,117.5,101.1,3.43,
5844,김태한,92401,1969-10-22,1994,삼성,25,30,8,1,23,10,9,1,0,176.1,67,54,725,146,,,13,68,1,6,121,1,9,2.76,3.64,1.21,139.5,105.6,3.98,
5845,김태한,92401,1969-10-22,1995,삼성,26,44,0,0,5,5,8,22,0,97.0,37,32,416,81,,,5,51,2,5,75,1,3,2.97,3.6,1.36,127.4,104.9,2.47,
5846,김태한,92401,1969-10-22,1996,삼성,27,19,1,0,15,4,7,1,0,86.1,48,43,377,82,,,7,42,1,4,65,0,4,4.48,3.9,1.44,84.2,96.8,0.95,
5847,김태한,92401,1969-10-22,1997,삼성,28,51,0,0,2,8,7,23,0,96.2,36,28,403,70,,,7,55,4,6,84,0,4,2.61,3.85,1.29,158.9,107.7,2.78,
5848,김태한,92401,1969-10-22,2000,삼성,31,32,0,0,0,0,0,0,8,21.2,12,11,94,20,,,1,9,1,0,16,0,1,4.57,3.39,1.34,103.7,139.8,0.55,
5849,김태한,92401,1969-10-22,2001,삼성,32,7,0,0,0,0,0,0,0,2.1,3,3,12,5,,,0,0,0,0,2,0,0,11.57,1.4,2.14,41.5,344.3,0.02,
5850,김태한,92401,1969-10-22,2002,SK,33,47,0,0,0,0,1,1,2,31.0,21,18,135,34,,,3,10,1,1,21,0,4,5.23,3.87,1.42,80.5,108.6,0.34,
5851,김태한,92401,1969-10-22,2003,SK,34,12,0,0,0,0,1,0,0,12.0,13,11,57,14,,,4,6,0,1,7,0,1,8.25,7.68,1.67,50.6,54.3,-0.23,
5852,오봉옥,92403,1968-07-08,1992,삼성,24,38,2,1,3,13,0,2,0,126.2,58,50,556,114,,,7,74,2,4,64,0,7,3.55,4.29,1.48,123.5,102.3,3.23,
5853,오봉옥,92403,1968-07-08,1993,삼성,25,38,0,0,3,2,7,7,0,74.1,31,28,318,72,,,5,36,2,2,43,1,3,3.39,3.64,1.45,98.2,91.6,1.21,
5854,오봉옥,92403,1968-07-08,1994,삼성,26,19,0,0,3,0,4,3,0,33.0,27,25,153,46,,,4,15,0,2,13,0,1,6.82,5.14,1.85,56.4,74.7,-0.15,
5855,오봉옥,92403,1968-07-08,1995,삼성,27,39,3,1,10,6,9,5,0,133.1,56,43,563,117,,,4,50,1,4,99,0,6,2.9,2.91,1.25,130.3,130.1,3.45,
5856,오봉옥,92403,1968-07-08,1996,쌍방울,28,33,4,2,18,9,7,4,0,135.1,55,46,568,114,,,7,53,1,9,86,1,0,3.06,3.54,1.23,120.4,104.0,2.78,
5857,오봉옥,92403,1968-07-08,1997,쌍방울,29,22,0,0,8,7,7,2,0,55.1,36,32,255,68,,,4,24,1,5,43,0,2,5.2,3.78,1.66,77.1,106.3,0.55,
5858,오봉옥,92403,1968-07-08,1998,쌍방울,30,27,0,0,22,2,6,0,0,88.2,60,56,402,108,,,12,43,1,3,44,1,11,5.68,5.19,1.7,69.9,76.6,0.0,
5859,오봉옥,92403,1968-07-08,1999,"쌍방울,해태",31,48,0,0,3,6,9,8,0,116.1,51,44,511,118,,,12,58,2,7,80,0,5,3.4,4.86,1.51,149.1,104.3,3.01,
5860,오봉옥,92403,1968-07-08,1999,해태,31,45,0,0,3,6,8,8,0,112.2,48,41,496,112,,,12,58,2,7,79,0,5,3.28,4.93,1.51,155.0,102.9,3.0,
5861,오봉옥,92403,1968-07-08,1999,쌍방울,31,3,0,0,0,0,1,0,0,3.2,3,3,15,6,,,0,0,0,0,1,0,0,7.36,2.73,1.64,67.0,180.8,0.07,
5862,오봉옥,92403,1968-07-08,2000,해태,32,48,0,0,0,4,7,8,8,113.1,46,36,497,100,,,9,50,4,5,110,0,3,2.86,3.6,1.32,163.4,129.7,3.7,
5863,오봉옥,92403,1968-07-08,2001,해태/KIA,33,50,0,0,7,5,5,14,0,106.1,59,56,455,104,,,10,39,2,1,80,0,7,4.74,3.9,1.35,100.3,121.9,2.56,
5864,오봉옥,92403,1968-07-08,2002,KIA,34,40,0,0,0,1,3,0,3,54.1,22,20,238,62,,,10,24,1,2,33,0,3,3.31,5.56,1.58,128.5,76.6,0.76,
5865,오봉옥,92403,1968-07-08,2003,KIA,35,4,0,0,0,0,0,0,0,4.2,3,3,24,7,,,0,3,0,1,2,0,0,5.79,4.47,2.14,74.0,95.7,0.05,
5866,오봉옥,92403,1968-07-08,2004,한화,36,40,0,0,0,5,2,0,2,60.1,40,40,267,70,,,7,22,4,5,31,0,1,5.97,4.57,1.53,73.9,96.4,0.61,
5867,오봉옥,92403,1968-07-08,2005,한화,37,40,0,0,0,3,2,3,2,43.0,28,27,196,54,,,8,19,0,3,24,0,2,5.65,5.85,1.7,77.5,74.8,0.12,
5868,오봉옥,92403,1968-07-08,2006,한화,38,2,0,0,0,0,0,0,0,1.2,2,2,10,4,,,1,1,0,0,2,0,0,10.8,9.9,3.0,34.7,37.9,-0.06,
5869,김상현,92502,1968-04-28,1992,롯데,24,33,4,2,12,7,9,4,0,113.1,64,53,501,121,,,13,50,1,5,68,0,2,4.21,4.5,1.51,104.6,97.8,1.78,
5870,김상현,92502,1968-04-28,1993,롯데,25,28,8,0,19,12,9,4,0,163.1,60,58,667,152,,,8,47,1,2,77,0,3,3.2,3.04,1.22,105.1,110.5,3.68,
5871,김상현,92502,1968-04-28,1994,롯데,26,17,0,0,4,4,3,0,0,48.2,22,21,216,49,,,7,26,6,1,13,0,0,3.88,5.44,1.54,99.3,70.9,0.47,
5872,김상현,92502,1968-04-28,1995,롯데,27,42,0,0,2,4,6,9,0,89.0,32,30,355,82,,,9,16,3,4,47,0,1,3.03,3.64,1.1,125.0,104.2,2.23,
5873,김상현,92502,1968-04-28,1996,롯데,28,26,0,0,0,2,4,2,0,34.1,21,19,161,43,,,2,19,7,1,27,0,0,4.98,3.11,1.81,75.7,121.3,0.53,
5874,김상현,92502,1968-04-28,1997,롯데,29,19,0,0,0,0,0,0,0,30.0,12,12,138,39,,,3,13,1,0,13,0,1,3.6,4.51,1.73,113.8,90.9,0.57,
5875,이요섭,92503,1969-05-02,1992,롯데,23,2,0,0,0,0,0,0,0,4.0,3,3,21,6,,,0,4,0,0,0,0,1,6.75,5.78,2.5,65.2,76.2,0.03,
5876,윤형배,92506,1969-04-20,1992,롯데,23,32,0,0,15,8,4,3,0,113.0,63,61,479,113,,,14,37,0,5,31,0,9,4.86,4.96,1.33,90.6,88.8,1.44,
5877,윤형배,92506,1969-04-20,1993,롯데,24,31,11,4,24,14,9,3,0,193.2,67,53,792,170,,,7,69,1,3,60,0,2,2.46,3.42,1.23,136.4,98.4,3.94,
5878,윤형배,92506,1969-04-20,1994,롯데,25,14,0,0,3,0,3,0,0,26.1,23,19,130,44,,,1,10,2,2,9,0,1,6.49,3.76,2.05,59.4,102.5,0.04,
5879,윤형배,92506,1969-04-20,1995,롯데,26,20,2,0,10,5,5,0,0,67.2,36,36,290,77,,,5,16,0,2,24,0,2,4.79,3.86,1.37,79.2,98.3,0.88,
5880,윤형배,92506,1969-04-20,1996,롯데,27,18,0,0,1,1,0,0,0,27.0,15,15,119,40,,,1,5,0,0,12,0,2,5.0,2.94,1.67,75.4,128.4,0.5,
5881,윤형배,92506,1969-04-20,1997,"롯데,쌍방울",28,11,0,0,5,1,1,1,0,19.1,10,10,94,22,,,0,14,0,3,13,0,2,4.66,4.17,1.86,86.2,96.5,0.28,
5882,윤형배,92506,1969-04-20,1997,쌍방울,28,10,0,0,5,1,1,1,0,17.1,6,6,80,17,,,0,12,0,2,11,0,2,3.12,4.03,1.67,128.8,99.7,0.35,
5883,윤형배,92506,1969-04-20,1997,롯데,28,1,0,0,0,0,0,0,0,2.0,4,4,14,5,,,0,2,0,1,2,0,0,18.0,5.37,3.5,22.8,76.3,-0.07,
5884,윤형배,92506,1969-04-20,1998,쌍방울,29,26,0,0,4,0,5,0,0,46.1,22,21,204,53,,,2,16,0,2,14,0,2,4.08,4.02,1.49,97.4,98.8,0.8,
5885,윤형배,92506,1969-04-20,1999,쌍방울,30,11,0,0,0,0,0,0,0,16.2,18,16,86,25,,,1,10,0,1,6,0,1,8.64,5.31,2.1,57.1,92.8,0.02,
5886,배숙현,92504,1969-03-30,1992,롯데,23,2,0,0,0,0,0,0,0,3.0,7,7,19,7,,,2,3,0,0,0,0,1,21.0,14.45,3.33,21.0,30.5,-0.19,
5887,가득염,92501,1969-10-01,1992,롯데,23,15,0,0,0,1,0,0,0,30.1,25,23,140,30,,,3,20,2,1,16,0,2,6.82,4.89,1.65,64.5,90.1,0.28,
5888,가득염,92501,1969-10-01,1993,롯데,24,25,0,0,5,1,5,0,0,52.0,20,19,217,43,,,1,24,1,2,37,0,3,3.29,2.73,1.29,102.1,122.8,1.19,
5889,가득염,92501,1969-10-01,1994,롯데,25,27,2,0,27,8,14,0,0,162.0,81,77,682,160,,,11,65,1,6,83,0,6,4.28,3.97,1.39,90.1,97.2,2.19,
5890,가득염,92501,1969-10-01,1995,롯데,26,39,0,0,11,7,4,3,0,96.2,52,44,407,79,,,8,40,1,9,74,0,4,4.1,3.84,1.23,92.6,98.7,1.31,
5891,가득염,92501,1969-10-01,1996,롯데,27,26,0,0,6,1,1,0,0,50.1,27,22,222,49,,,9,25,1,2,27,0,2,3.93,5.59,1.47,95.8,67.4,0.22,
5892,가득염,92501,1969-10-01,1997,롯데,28,41,0,0,3,1,4,1,0,41.0,27,26,190,50,,,3,19,2,2,24,0,2,5.71,4.04,1.68,71.8,101.3,0.45,
5893,가득염,92501,1969-10-01,1998,롯데,29,27,0,0,2,2,2,1,0,52.1,26,24,220,48,,,5,21,1,1,30,0,1,4.13,4.2,1.32,98.1,96.5,0.87,
5894,가득염,92501,1969-10-01,1999,롯데,30,48,0,0,0,1,2,1,0,49.1,26,24,214,52,,,5,16,2,1,34,0,5,4.38,4.12,1.38,114.7,121.8,1.16,
5895,가득염,92501,1969-10-01,2000,롯데,31,39,0,0,4,1,2,0,2,48.2,33,28,217,48,,,8,18,0,5,37,0,3,5.18,5.19,1.36,89.8,89.5,0.49,
5896,가득염,92501,1969-10-01,2001,롯데,32,58,0,0,2,1,3,2,9,50.2,31,24,227,60,,,4,15,1,4,42,0,3,4.26,3.54,1.48,110.0,132.3,1.13,
5897,가득염,92501,1969-10-01,2002,롯데,33,50,0,0,1,0,2,0,8,25.2,19,16,116,34,,,5,9,3,2,15,0,1,5.61,5.3,1.68,75.0,79.4,-0.0,
5898,가득염,92501,1969-10-01,2003,롯데,34,81,0,0,0,1,1,1,13,35.2,23,23,146,32,,,3,9,1,4,29,0,3,5.8,3.24,1.15,73.0,130.9,0.55,
5899,가득염,92501,1969-10-01,2004,롯데,35,65,0,0,0,3,3,0,12,40.1,23,22,175,40,,,2,21,4,2,25,0,2,4.91,3.77,1.51,87.0,113.4,0.68,
5900,가득염,92501,1969-10-01,2005,롯데,36,35,0,0,0,0,0,1,2,23.0,9,9,89,18,,,0,1,0,4,21,0,0,3.52,1.84,0.83,116.9,223.6,0.73,
5901,가득염,92501,1969-10-01,2006,롯데,37,63,0,0,0,3,3,0,11,26.2,15,15,113,23,,,2,14,2,0,20,0,0,5.06,3.53,1.39,69.2,99.4,0.31,
5902,가득염,92501,1969-10-01,2007,SK,38,67,0,0,0,1,0,0,12,40.1,18,18,166,35,,,2,14,1,3,21,0,2,4.02,3.62,1.22,94.9,105.1,0.7,
5903,가득염,92501,1969-10-01,2008,SK,39,60,0,0,0,4,3,1,8,32.2,24,20,152,42,,,5,9,1,3,24,0,2,5.51,4.68,1.56,73.6,86.7,0.02,
5904,가득염,92501,1969-10-01,2009,SK,40,13,0,0,0,0,0,0,0,8.0,6,6,35,7,,,2,5,0,0,3,0,0,6.75,7.56,1.5,70.1,62.6,-0.01,
5905,가득염,92501,1969-10-01,2010,SK,41,21,0,0,0,0,0,0,1,16.1,9,8,71,14,,,1,10,0,0,12,0,2,4.41,4.45,1.47,103.2,102.2,0.28,
5906,염종석,92508,1973-03-20,1992,롯데,19,35,13,2,22,17,9,6,0,204.2,68,53,804,171,,,6,35,2,8,127,1,7,2.33,2.52,1.01,188.9,174.7,8.4,
5907,염종석,92508,1973-03-20,1993,롯데,20,33,7,2,22,10,10,7,0,158.1,68,60,656,171,,,6,31,2,5,89,0,1,3.41,2.48,1.28,98.5,135.6,3.61,
5908,염종석,92508,1973-03-20,1994,롯데,21,14,3,1,13,4,8,0,0,102.1,46,42,428,112,,,4,22,2,3,42,0,8,3.69,3.17,1.31,104.4,121.5,2.24,
5909,염종석,92508,1973-03-20,1995,롯데,22,18,3,1,18,7,7,0,0,127.0,48,42,512,121,,,7,32,1,3,56,0,1,2.98,3.45,1.21,127.4,110.0,3.03,
5910,염종석,92508,1973-03-20,1997,롯데,24,23,1,0,23,6,9,0,0,133.2,65,57,572,126,,,15,47,4,8,71,0,4,3.84,4.41,1.29,106.8,92.8,2.06,
5911,염종석,92508,1973-03-20,1998,롯데,25,27,4,0,27,7,15,0,0,163.2,78,71,690,152,,,8,50,5,11,108,1,10,3.9,3.24,1.23,103.7,125.0,3.74,
5912,염종석,92508,1973-03-20,1999,롯데,26,18,0,0,16,5,5,0,0,87.0,35,32,356,79,,,7,27,1,2,49,0,1,3.31,4.16,1.22,151.7,120.8,2.66,
5913,염종석,92508,1973-03-20,2000,롯데,27,6,0,0,0,0,0,1,0,9.2,5,5,44,15,,,2,3,0,0,8,0,0,4.66,5.13,1.86,99.8,90.7,0.16,
5914,염종석,92508,1973-03-20,2001,롯데,28,24,0,0,16,6,9,0,0,89.0,42,39,383,88,,,8,30,1,3,52,0,6,3.94,4.19,1.33,118.9,111.9,2.12,
5915,염종석,92508,1973-03-20,2002,롯데,29,31,0,0,30,8,14,0,0,159.0,93,77,690,180,,,15,36,1,15,108,0,2,4.36,3.81,1.36,96.5,110.3,2.63,
5916,염종석,92508,1973-03-20,2003,롯데,30,24,0,0,24,7,14,0,0,123.2,74,71,539,132,,,21,47,0,11,85,1,4,5.17,5.0,1.45,82.0,84.7,1.13,
5917,염종석,92508,1973-03-20,2004,롯데,31,21,0,0,21,3,6,0,0,102.0,58,52,445,113,,,10,30,2,5,55,0,5,4.59,4.12,1.4,93.1,103.8,1.63,
5918,염종석,92508,1973-03-20,2005,롯데,32,22,0,0,20,3,9,0,0,107.1,50,45,457,104,,,4,23,2,17,58,0,2,3.77,3.48,1.18,109.1,118.3,2.54,
5919,염종석,92508,1973-03-20,2006,롯데,33,25,0,0,25,6,9,0,0,128.1,62,53,547,146,,,7,31,0,5,62,0,2,3.72,3.29,1.38,94.3,106.6,1.86,
5920,염종석,92508,1973-03-20,2007,롯데,34,14,0,0,14,4,8,0,0,71.0,43,39,314,81,,,4,24,2,2,30,1,3,4.94,3.73,1.48,77.4,102.5,0.79,
5921,염종석,92508,1973-03-20,2008,롯데,35,21,0,0,0,0,1,0,3,24.2,11,10,110,28,,,1,8,3,2,16,0,0,3.65,3.23,1.46,110.4,124.7,0.55,
5922,곽재성,92517,1973-07-24,1993,롯데,20,2,0,0,0,0,0,0,0,0.1,0,0,3,0,,,0,1,0,1,0,0,0,0.0,20.47,3.0,,16.4,-0.02,
5923,김봉영,92602,1973-02-25,1992,해태,19,15,0,0,0,0,0,0,0,24.2,24,24,116,32,,,5,13,0,2,10,0,0,8.76,6.43,1.82,49.3,67.2,-0.03,
5924,김봉영,92602,1973-02-25,1994,해태,21,11,0,0,0,0,0,0,0,19.0,12,12,86,25,,,0,7,1,1,9,0,1,5.68,2.97,1.68,67.5,129.2,0.34,
5925,김봉영,92602,1973-02-25,1995,해태,22,3,0,0,0,0,0,0,0,5.1,8,6,29,12,,,2,1,0,0,2,0,1,10.13,7.5,2.44,37.2,50.3,-0.17,
5926,김봉영,92602,1973-02-25,1996,해태,23,2,0,0,0,0,0,0,0,4.0,9,7,26,12,,,1,4,0,0,2,0,1,15.75,8.04,4.0,23.7,46.5,-0.22,
5927,김봉영,92602,1973-02-25,1997,해태,24,14,0,0,7,3,1,0,0,33.1,22,20,146,43,,,5,4,0,4,15,0,1,5.4,4.64,1.41,75.4,87.7,0.15,
5928,양승철,92601,1973-04-04,1992,해태,19,11,0,0,1,0,2,0,0,25.1,18,18,118,36,,,2,8,2,1,6,0,0,6.39,4.16,1.74,67.6,103.9,0.35,
5929,양승철,92601,1973-04-04,1993,해태,20,38,0,0,0,4,0,2,0,87.0,55,47,377,104,,,14,20,0,6,41,0,2,4.86,4.51,1.43,68.3,73.6,0.14,
5930,양승철,92601,1973-04-04,1994,해태,21,1,0,0,0,0,0,0,0,2.0,3,2,10,3,,,1,0,0,0,0,0,0,9.0,9.31,1.5,42.6,41.2,-0.07,
5931,김재성,92702,1969-05-27,1992,빙그레,23,7,0,0,0,0,0,0,0,15.1,10,8,70,17,,,2,7,1,2,9,0,1,4.7,4.87,1.57,92.2,89.0,0.22,
