name,id,birthday,연도,팀,나이,P,G,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,wOBA,wRC+,WAR*,WPA
김정윤,93751,1974-03-18,1997,한화,23,,17,8,8,1,1,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0.125,0.125,0.125,0.25,0.117,-41.9,-0.14,
정기창,93802,1970-12-21,1994,쌍방울,24,,26,55,52,4,9,3,1,1,17,7,1,1,3,0,0,25,1,0,0,0.173,0.218,0.327,0.545,0.25,51.4,-0.06,
정기창,93802,1970-12-21,1995,쌍방울,25,,84,208,187,26,45,2,2,8,75,18,8,5,15,1,1,43,4,4,1,0.241,0.299,0.401,0.7,0.311,99.0,1.0,
정기창,93802,1970-12-21,1996,쌍방울,26,,26,52,49,5,13,1,0,1,17,3,2,0,2,1,0,12,3,0,0,0.265,0.308,0.347,0.655,0.308,93.3,0.25,
정기창,93802,1970-12-21,1997,한화,27,,39,89,79,6,20,1,1,3,32,16,0,2,7,1,1,14,5,0,2,0.253,0.315,0.405,0.72,0.32,97.5,0.32,
정기창,93802,1970-12-21,1998,한화,28,,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,-120.1,-0.06,
한혁수,93806,1970-10-11,1993,쌍방울,23,,35,54,50,1,8,1,0,1,12,3,0,1,4,0,0,11,3,0,0,0.16,0.222,0.24,0.462,0.225,36.8,-0.19,
한혁수,93806,1970-10-11,1994,쌍방울,24,,73,162,141,12,28,4,0,1,35,4,0,2,13,0,0,23,2,8,0,0.199,0.266,0.248,0.515,0.237,42.7,-0.42,
한혁수,93806,1970-10-11,1995,쌍방울,25,,26,24,18,3,2,2,0,0,4,0,0,0,1,0,0,5,1,5,0,0.111,0.158,0.222,0.38,0.14,-20.4,-0.23,
김충민,93812,1970-03-05,1993,쌍방울,23,C,44,109,94,8,18,7,0,1,28,10,2,1,11,1,0,24,4,3,0,0.191,0.283,0.298,0.581,0.274,72.3,0.39,
김충민,93812,1970-03-05,1994,쌍방울,24,C,65,117,107,10,19,1,0,4,32,14,6,0,7,0,0,22,3,1,2,0.178,0.224,0.299,0.523,0.24,44.7,0.18,
김충민,93812,1970-03-05,1995,쌍방울,25,C,16,25,23,3,4,0,1,1,9,4,1,0,1,0,0,7,1,1,0,0.174,0.208,0.391,0.6,0.255,59.9,0.08,
김충민,93812,1970-03-05,1996,쌍방울,26,C,24,43,39,4,9,2,0,0,11,1,2,0,3,0,0,13,1,1,0,0.231,0.286,0.282,0.568,0.265,63.2,0.16,
김충민,93812,1970-03-05,1997,"쌍방울,한화",27,C,58,150,142,8,33,8,0,1,44,11,1,3,2,1,0,31,4,5,0,0.232,0.248,0.31,0.558,0.247,47.6,-0.03,
김충민,93812,1970-03-05,1997,쌍방울,27,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
김충민,93812,1970-03-05,1997,한화,27,C,58,150,142,8,33,8,0,1,44,11,1,3,2,1,0,31,4,5,0,0.232,0.248,0.31,0.558,0.247,47.6,-0.03,
김충민,93812,1970-03-05,1998,한화,28,C,123,358,314,36,78,13,0,11,124,40,6,6,31,5,0,61,8,7,1,0.248,0.325,0.395,0.72,0.32,98.6,2.27,
김충민,93812,1970-03-05,1999,한화,29,C,59,127,108,15,28,5,1,8,59,19,1,0,12,2,0,29,2,5,0,0.259,0.344,0.546,0.891,0.363,111.7,1.1,
김충민,93812,1970-03-05,2000,SK,30,C,26,43,30,3,5,0,1,1,10,5,0,2,9,2,0,9,2,2,0,0.167,0.39,0.333,0.724,0.333,95.0,0.19,
최태원,93807,1970-08-19,1993,쌍방울,23,2B,111,431,377,51,99,12,2,1,118,23,13,7,36,10,0,48,4,7,1,0.263,0.342,0.313,0.655,0.313,100.9,2.45,
최태원,93807,1970-08-19,1994,쌍방울,24,2B,118,446,383,52,95,13,2,1,115,27,31,12,40,13,0,46,5,9,0,0.248,0.339,0.3,0.64,0.304,89.5,2.15,
최태원,93807,1970-08-19,1995,쌍방울,25,2B,125,548,496,68,147,20,1,1,172,30,29,14,29,8,0,37,3,10,5,0.296,0.342,0.347,0.689,0.316,102.4,3.22,
최태원,93807,1970-08-19,1996,쌍방울,26,2B,126,523,449,57,116,22,3,1,147,40,5,6,32,13,1,53,6,20,4,0.258,0.323,0.327,0.651,0.293,82.9,1.66,
최태원,93807,1970-08-19,1997,쌍방울,27,2B,126,558,477,68,146,30,1,2,184,39,3,9,51,6,0,49,4,21,2,0.306,0.379,0.386,0.765,0.342,113.0,3.54,
최태원,93807,1970-08-19,1998,쌍방울,28,2B,126,537,469,65,135,22,3,4,175,39,9,5,42,4,0,42,9,20,2,0.288,0.35,0.373,0.723,0.32,98.4,2.83,
최태원,93807,1970-08-19,1999,쌍방울,29,2B,132,563,486,60,116,19,0,2,141,40,12,6,54,6,0,60,5,9,7,0.239,0.318,0.29,0.608,0.283,58.3,0.11,
최태원,93807,1970-08-19,2000,SK,30,2B,133,568,492,71,129,15,0,5,159,50,9,4,56,10,1,55,9,7,3,0.262,0.348,0.323,0.671,0.313,81.4,1.76,
최태원,93807,1970-08-19,2001,SK,31,2B,133,382,318,40,77,14,0,5,106,31,13,5,38,6,0,36,5,17,3,0.242,0.332,0.333,0.665,0.302,68.3,0.63,
최태원,93807,1970-08-19,2002,SK,32,2B,121,300,260,28,68,7,2,2,85,22,6,3,19,9,0,40,1,10,2,0.262,0.331,0.327,0.658,0.295,76.4,0.81,
최태원,93807,1970-08-19,2003,SK,33,2B,33,28,24,5,5,2,0,0,7,3,0,1,1,1,0,2,0,2,0,0.208,0.269,0.292,0.561,0.244,33.1,-0.11,
박상수,93838,1970-06-29,1994,쌍방울,24,,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-124.0,-0.09,
김재현,94107,1975-10-02,1994,LG,19,RF,125,535,463,81,134,26,3,21,229,80,21,4,55,12,2,86,7,0,5,0.289,0.376,0.495,0.87,0.395,155.1,5.97,
김재현,94107,1975-10-02,1995,LG,20,RF,116,448,381,55,97,19,3,15,167,56,13,9,45,13,2,83,6,3,6,0.255,0.348,0.438,0.787,0.354,130.1,3.21,
김재현,94107,1975-10-02,1996,LG,21,LF,117,482,414,57,117,20,0,11,170,60,7,7,49,11,4,52,7,6,2,0.283,0.372,0.411,0.783,0.358,129.7,3.29,
김재현,94107,1975-10-02,1998,LG,23,LF,122,541,482,70,142,31,3,16,227,76,8,6,47,7,2,80,6,2,3,0.295,0.364,0.471,0.835,0.37,134.4,4.23,
김재현,94107,1975-10-02,1999,LG,24,RF,121,520,453,75,130,17,1,21,212,94,8,4,54,9,2,58,14,0,4,0.287,0.371,0.468,0.839,0.369,116.4,2.93,
김재현,94107,1975-10-02,2000,LG,25,RF,131,560,464,83,143,32,2,11,212,62,6,6,81,7,5,73,11,3,5,0.308,0.415,0.457,0.872,0.391,134.5,4.26,
김재현,94107,1975-10-02,2001,LG,26,RF,126,534,428,81,139,29,1,8,194,61,10,8,88,6,1,83,9,8,4,0.325,0.443,0.453,0.896,0.411,141.6,4.52,
김재현,94107,1975-10-02,2002,LG,27,RF,98,370,296,50,99,14,0,16,161,61,11,3,54,18,5,51,6,0,2,0.334,0.462,0.544,1.006,0.441,180.6,5.03,
김재현,94107,1975-10-02,2003,LG,28,RF,50,166,143,13,44,8,0,6,70,21,0,0,17,4,1,25,5,0,2,0.308,0.392,0.49,0.881,0.393,139.7,1.32,
김재현,94107,1975-10-02,2004,LG,29,RF,120,458,373,56,112,18,3,14,178,62,1,1,66,12,5,58,10,0,7,0.3,0.415,0.477,0.892,0.405,145.4,4.13,
김재현,94107,1975-10-02,2005,SK,30,DH,120,499,400,63,126,17,0,19,200,77,2,2,80,16,10,59,9,0,3,0.315,0.445,0.5,0.945,0.427,165.8,4.68,
김재현,94107,1975-10-02,2006,SK,31,DH,109,441,356,42,102,16,1,8,144,51,5,2,76,6,3,56,10,1,2,0.287,0.418,0.404,0.823,0.388,150.4,3.36,
김재현,94107,1975-10-02,2007,SK,32,DH,84,250,204,26,40,11,0,5,66,19,4,4,43,1,4,40,10,1,1,0.196,0.337,0.324,0.661,0.313,87.5,-0.04,
김재현,94107,1975-10-02,2008,SK,33,DH,108,364,297,46,92,17,3,10,145,60,4,3,59,4,2,40,12,0,4,0.31,0.426,0.488,0.914,0.421,159.8,3.23,
김재현,94107,1975-10-02,2009,SK,34,DH,112,359,289,45,87,18,0,10,135,51,8,1,63,5,3,45,5,0,1,0.301,0.433,0.467,0.9,0.408,139.6,2.51,
김재현,94107,1975-10-02,2010,SK,35,DH,111,328,267,41,77,17,0,10,124,48,7,5,51,3,2,42,10,4,3,0.288,0.404,0.464,0.869,0.391,132.8,1.79,
신윤호,94126,1975-05-15,1998,LG,23,P,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
신윤호,94126,1975-05-15,2007,LG,32,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
최동수,94132,1971-09-11,1994,LG,23,1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,
최동수,94132,1971-09-11,1996,LG,25,1B,51,92,85,9,17,5,0,2,28,6,0,0,6,0,0,30,3,1,0,0.2,0.253,0.329,0.582,0.268,64.2,-0.15,
최동수,94132,1971-09-11,1997,LG,26,DH,54,130,112,14,25,5,2,7,55,21,0,0,10,5,0,25,3,1,2,0.223,0.31,0.491,0.801,0.349,118.1,0.54,
최동수,94132,1971-09-11,1998,LG,27,1B,21,60,57,6,9,1,0,0,10,5,0,1,2,0,0,12,2,1,0,0.158,0.186,0.175,0.362,0.168,-11.4,-0.68,
최동수,94132,1971-09-11,1999,LG,28,1B,17,27,23,2,5,2,0,0,7,4,0,0,2,0,0,8,1,2,0,0.217,0.28,0.304,0.584,0.249,35.1,-0.15,
최동수,94132,1971-09-11,2000,LG,29,1B,29,46,43,5,11,1,1,2,20,7,0,0,3,0,0,13,0,0,0,0.256,0.304,0.465,0.77,0.336,96.5,0.12,
최동수,94132,1971-09-11,2001,LG,30,DH,94,173,147,17,43,9,0,6,70,31,1,1,19,3,2,22,3,2,2,0.293,0.38,0.476,0.856,0.378,119.5,0.69,
최동수,94132,1971-09-11,2002,LG,31,1B,106,300,268,28,65,13,0,4,90,31,3,1,26,0,2,59,6,3,3,0.243,0.306,0.336,0.642,0.287,70.4,-0.23,
최동수,94132,1971-09-11,2003,LG,32,1B,91,240,212,12,55,11,0,2,72,26,1,2,24,0,0,39,6,1,3,0.259,0.331,0.34,0.67,0.311,80.7,-0.02,
최동수,94132,1971-09-11,2004,LG,33,1B,123,414,381,49,98,22,0,15,165,57,1,1,23,2,3,51,15,4,4,0.257,0.3,0.433,0.733,0.324,89.1,0.53,
최동수,94132,1971-09-11,2005,LG,34,1B,77,229,210,20,67,17,0,6,102,36,1,0,17,0,1,29,3,1,1,0.319,0.368,0.486,0.854,0.384,135.7,1.58,
최동수,94132,1971-09-11,2006,LG,35,1B,54,111,100,5,19,2,0,1,24,13,0,0,7,1,0,21,5,1,2,0.19,0.246,0.24,0.486,0.232,36.1,-0.57,
최동수,94132,1971-09-11,2007,LG,36,1B,125,493,431,49,132,23,0,12,191,58,1,1,48,5,2,52,16,3,6,0.306,0.378,0.443,0.821,0.377,133.7,3.09,
최동수,94132,1971-09-11,2008,LG,37,1B,110,431,381,32,101,15,0,14,158,62,0,3,31,9,1,62,16,5,5,0.265,0.331,0.415,0.746,0.342,104.6,1.12,
최동수,94132,1971-09-11,2009,LG,38,1B,108,386,338,43,100,16,1,13,157,65,1,0,34,4,3,58,20,3,7,0.296,0.36,0.465,0.825,0.361,107.6,1.32,
최동수,94132,1971-09-11,2010,"LG,SK",39,1B,56,121,108,13,22,2,0,3,33,13,0,1,8,2,1,14,4,0,3,0.204,0.265,0.306,0.57,0.261,45.4,-0.53,
최동수,94132,1971-09-11,2010,SK,39,1B,27,60,53,5,12,1,0,2,19,7,0,1,4,2,0,10,2,0,1,0.226,0.3,0.358,0.659,0.304,74.5,-0.08,
최동수,94132,1971-09-11,2010,LG,39,1B,29,61,55,8,10,1,0,1,14,6,0,0,4,0,1,4,2,0,2,0.182,0.23,0.255,0.484,0.217,16.2,-0.46,
최동수,94132,1971-09-11,2011,SK,40,DH,80,199,181,16,55,8,0,2,69,30,0,1,11,2,0,21,6,2,3,0.304,0.345,0.381,0.726,0.338,102.1,0.32,
최동수,94132,1971-09-11,2012,LG,41,1B,94,287,252,20,70,8,0,1,81,37,0,1,26,3,3,29,6,1,5,0.278,0.346,0.321,0.668,0.317,95.0,0.46,
최동수,94132,1971-09-11,2013,LG,42,1B,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-136.6,-0.05,
허문회,94145,1972-02-12,1994,LG,22,1B,51,121,115,10,35,4,1,0,41,13,0,0,3,2,0,8,6,1,0,0.304,0.333,0.357,0.69,0.322,102.3,0.34,
허문회,94145,1972-02-12,1995,LG,23,1B,19,22,20,0,2,0,0,0,2,1,0,0,0,2,0,7,1,0,0,0.1,0.182,0.1,0.282,0.152,-17.4,-0.26,
허문회,94145,1972-02-12,1996,LG,24,1B,53,89,81,6,22,6,0,3,37,9,0,1,6,1,0,17,1,1,0,0.272,0.33,0.457,0.786,0.356,128.0,0.48,
허문회,94145,1972-02-12,1997,LG,25,,81,180,158,8,43,2,0,3,54,14,4,2,12,2,2,23,3,5,3,0.272,0.326,0.342,0.668,0.297,81.0,0.44,
허문회,94145,1972-02-12,1998,LG,26,,69,149,138,12,34,5,0,2,45,16,0,2,7,1,0,16,9,3,0,0.246,0.288,0.326,0.614,0.276,66.7,-0.0,
허문회,94145,1972-02-12,1999,LG,27,1B,78,212,190,22,59,6,1,6,85,39,2,1,17,2,0,19,3,1,2,0.311,0.37,0.447,0.817,0.362,111.7,0.9,
허문회,94145,1972-02-12,2000,LG,28,1B,6,10,10,1,2,1,0,0,3,3,0,0,0,0,0,1,0,0,0,0.2,0.2,0.3,0.5,0.22,16.5,-0.07,
허문회,94145,1972-02-12,2001,"LG,롯데",29,1B,51,91,75,10,20,2,0,0,22,11,0,1,11,1,0,6,1,1,3,0.267,0.356,0.293,0.649,0.313,75.4,-0.07,
허문회,94145,1972-02-12,2001,LG,29,1B,20,27,26,1,5,0,0,0,5,1,0,0,1,0,0,3,0,0,0,0.192,0.222,0.192,0.415,0.202,-0.3,-0.26,
허문회,94145,1972-02-12,2001,롯데,29,1B,31,64,49,9,15,2,0,0,17,10,0,1,10,1,0,3,1,1,3,0.306,0.413,0.347,0.76,0.359,106.6,0.18,
허문회,94145,1972-02-12,2002,롯데,30,1B,92,233,209,18,55,11,0,6,84,21,3,4,18,4,0,37,4,0,1,0.263,0.332,0.402,0.734,0.328,100.0,0.51,
허문회,94145,1972-02-12,2003,"롯데,LG",31,1B,23,24,22,0,2,0,0,0,2,2,0,0,2,0,0,6,1,0,0,0.091,0.167,0.091,0.258,0.138,-43.8,-0.35,
허문회,94145,1972-02-12,2003,LG,31,1B,23,24,22,0,2,0,0,0,2,2,0,0,2,0,0,6,1,0,0,0.091,0.167,0.091,0.258,0.138,-44.0,-0.35,
허문회,94145,1972-02-12,2003,롯데,31,1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
서용빈,94162,1971-01-02,1994,LG,23,1B,126,543,493,72,157,30,4,4,207,72,6,2,39,5,3,62,9,0,5,0.318,0.371,0.42,0.791,0.365,133.2,3.85,
서용빈,94162,1971-01-02,1995,LG,24,1B,126,491,441,48,135,28,2,4,179,53,6,2,34,8,4,55,12,6,2,0.306,0.365,0.406,0.771,0.35,126.8,2.93,
서용빈,94162,1971-01-02,1996,LG,25,1B,95,282,248,28,60,4,2,4,80,29,3,1,24,5,3,34,8,3,2,0.242,0.319,0.323,0.642,0.297,85.6,0.36,
서용빈,94162,1971-01-02,1997,LG,26,1B,120,459,399,51,126,25,6,4,175,69,4,6,38,7,6,45,5,8,7,0.316,0.379,0.439,0.818,0.361,126.8,2.74,
서용빈,94162,1971-01-02,2000,LG,29,1B,100,333,288,27,79,12,2,2,101,40,4,0,35,2,1,37,9,6,2,0.274,0.355,0.351,0.705,0.322,87.2,0.5,
서용빈,94162,1971-01-02,2001,LG,30,1B,126,421,371,36,106,19,4,0,133,49,4,2,37,5,3,50,10,7,1,0.286,0.358,0.358,0.716,0.331,87.1,0.57,
서용빈,94162,1971-01-02,2002,LG,31,1B,88,301,273,35,78,16,1,3,105,27,4,4,25,0,1,49,6,2,1,0.286,0.345,0.385,0.729,0.327,99.1,0.73,
서용빈,94162,1971-01-02,2005,LG,34,1B,15,41,39,3,5,1,1,0,8,2,0,0,1,0,0,8,0,1,0,0.128,0.15,0.205,0.355,0.158,-21.6,-0.48,
서용빈,94162,1971-01-02,2006,LG,35,1B,32,81,73,7,14,4,0,1,21,9,0,2,5,0,0,13,2,2,1,0.192,0.241,0.288,0.528,0.243,43.8,-0.4,
심정수,94204,1975-05-05,1994,OB,19,RF,32,66,61,4,10,4,0,3,23,9,0,0,2,2,0,15,1,1,0,0.164,0.215,0.377,0.592,0.265,61.1,-0.08,
심정수,94204,1975-05-05,1995,OB,20,RF,116,405,362,63,102,19,0,21,184,59,4,2,29,8,2,78,6,1,5,0.282,0.344,0.508,0.852,0.379,148.1,3.76,
심정수,94204,1975-05-05,1996,OB,21,DH,107,425,371,51,92,15,3,18,167,54,4,5,40,8,9,85,5,2,4,0.248,0.331,0.45,0.781,0.347,121.7,1.87,
심정수,94204,1975-05-05,1997,OB,22,RF,40,145,122,17,30,5,0,5,50,22,2,1,22,0,2,27,1,0,1,0.246,0.359,0.41,0.769,0.348,117.2,0.83,
심정수,94204,1975-05-05,1998,OB,23,RF,126,518,477,71,140,29,4,19,234,73,4,1,34,5,3,82,5,0,2,0.294,0.346,0.491,0.836,0.368,133.2,4.14,
심정수,94204,1975-05-05,1999,두산,24,RF,132,544,480,79,161,35,1,31,291,110,1,4,53,8,4,77,17,0,3,0.335,0.408,0.606,1.014,0.431,158.7,5.64,
심정수,94204,1975-05-05,2000,두산,25,RF,126,542,454,75,138,21,2,29,250,91,3,0,69,10,1,67,12,0,9,0.304,0.4,0.551,0.951,0.413,149.9,5.31,
심정수,94204,1975-05-05,2001,현대,26,RF,107,453,381,67,112,19,1,18,187,70,8,2,60,11,4,75,11,0,1,0.294,0.404,0.491,0.895,0.403,135.7,3.71,
심정수,94204,1975-05-05,2002,현대,27,RF,133,577,502,101,161,22,1,46,323,119,2,1,69,3,10,114,13,0,3,0.321,0.404,0.643,1.047,0.44,177.7,7.45,
심정수,94204,1975-05-05,2003,현대,28,RF,133,601,460,110,154,16,1,53,331,142,6,2,124,9,17,63,14,0,8,0.335,0.478,0.72,1.197,0.498,210.7,10.19,
심정수,94204,1975-05-05,2004,현대,29,RF,102,455,367,64,94,14,1,22,176,78,0,1,75,6,3,128,11,0,7,0.256,0.385,0.48,0.864,0.389,133.2,3.33,
심정수,94204,1975-05-05,2005,삼성,30,LF,124,528,433,77,119,14,0,28,217,87,3,2,89,4,4,116,12,0,2,0.275,0.402,0.501,0.903,0.406,149.8,4.89,
심정수,94204,1975-05-05,2006,삼성,31,RF,26,96,85,8,12,1,0,1,16,7,0,0,8,2,0,22,3,0,1,0.141,0.229,0.188,0.417,0.21,21.8,-0.56,
심정수,94204,1975-05-05,2007,삼성,32,LF,124,515,427,64,110,17,0,31,220,101,6,0,83,3,1,113,10,0,2,0.258,0.381,0.515,0.896,0.406,153.8,5.16,
심정수,94204,1975-05-05,2008,삼성,33,LF,22,88,68,8,16,0,0,3,25,7,0,1,20,0,0,11,5,0,0,0.235,0.409,0.368,0.777,0.378,129.4,0.53,
윤기수,94232,1971-03-19,1994,OB,23,,47,69,59,5,11,0,0,0,11,1,2,2,4,2,0,13,1,4,0,0.186,0.262,0.186,0.448,0.213,23.7,-0.33,
윤기수,94232,1971-03-19,1995,OB,24,,51,51,45,4,9,1,1,0,12,2,0,2,1,0,0,5,2,4,1,0.2,0.213,0.267,0.479,0.201,18.4,-0.33,
윤기수,94232,1971-03-19,1996,OB,25,,55,92,85,5,20,3,0,0,23,3,1,1,4,0,0,8,2,3,0,0.235,0.27,0.271,0.54,0.248,49.8,-0.13,
김광현,94233,1971-10-07,1994,OB,23,C,28,74,64,8,21,6,1,0,29,8,1,0,8,0,0,12,1,2,0,0.328,0.403,0.453,0.856,0.386,148.8,0.99,
김광현,94233,1971-10-07,1995,OB,24,C,11,18,17,1,3,1,2,0,8,2,0,0,1,0,0,5,1,0,0,0.176,0.222,0.471,0.693,0.298,89.5,0.1,
김광현,94233,1971-10-07,1996,OB,25,C,3,9,8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.125,0.222,0.125,0.347,0.183,2.4,-0.04,
김광현,94233,1971-10-07,1997,OB,26,C,17,18,16,0,3,1,0,0,4,0,0,0,0,1,0,10,1,1,0,0.188,0.235,0.25,0.485,0.217,24.5,-0.05,
김광현,94233,1971-10-07,1998,삼성,27,C,14,19,18,1,2,1,0,0,3,0,0,0,1,0,0,7,1,0,0,0.111,0.158,0.167,0.325,0.154,-14.7,-0.13,
김광현,94233,1971-10-07,1999,삼성,28,C,4,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.2,0.0,0.2,0.145,-30.0,-0.05,
류택현,94228,1971-10-23,2007,LG,36,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
류택현,94228,1971-10-23,2009,LG,38,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
류택현,94228,1971-10-23,2010,LG,39,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
류택현,94228,1971-10-23,2012,LG,41,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
함석원,94250,1975-07-17,1994,OB,19,RF,14,20,20,1,3,1,0,0,4,1,0,1,0,0,0,4,0,0,0,0.15,0.15,0.2,0.35,0.161,-14.1,-0.24,
함석원,94250,1975-07-17,1995,OB,20,RF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.0,
함석원,94250,1975-07-17,1996,OB,21,RF,10,10,9,0,1,1,0,0,2,0,0,0,0,1,0,3,0,0,0,0.111,0.2,0.222,0.422,0.207,20.0,-0.06,
함석원,94250,1975-07-17,1997,OB,22,,26,33,31,4,7,1,0,0,8,4,2,1,2,0,0,13,0,0,0,0.226,0.273,0.258,0.531,0.252,49.3,-0.03,
함석원,94250,1975-07-17,1998,OB,23,RF,11,5,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0.0,0.0,-133.8,-0.12,
조연제,94252,1975-06-21,1994,OB,19,,10,12,9,0,2,0,0,0,2,1,0,0,3,0,0,3,0,0,0,0.222,0.417,0.222,0.639,0.335,111.8,0.07,
김명호,94255,1975-08-24,1994,OB,19,,8,15,15,0,2,0,0,0,2,1,0,0,0,0,0,4,0,0,0,0.133,0.133,0.133,0.267,0.126,-39.5,-0.18,
박종무,94258,1975-03-03,1994,OB,19,,8,21,17,2,3,0,0,0,3,0,3,0,3,0,0,5,0,1,0,0.176,0.3,0.176,0.477,0.236,40.4,0.02,
길랑균,94260,1968-10-14,1994,OB,26,,8,6,6,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.167,0.167,0.167,0.333,0.157,-16.7,-0.05,
김성태,94312,1971-10-10,1994,태평양,23,C,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,-118.5,-0.08,
김성태,94312,1971-10-10,1995,태평양,24,C,58,161,146,12,33,6,1,0,41,18,4,3,10,1,0,25,3,3,1,0.226,0.279,0.281,0.559,0.259,62.2,0.36,
김성태,94312,1971-10-10,1997,현대,26,C,8,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.25,0.0,0.25,0.177,-1.6,-0.02,
이숭용,94310,1971-03-10,1994,태평양,23,RF,84,249,210,27,48,19,1,3,78,16,3,5,28,4,0,36,5,5,2,0.229,0.328,0.371,0.699,0.321,101.5,0.8,
이숭용,94310,1971-03-10,1995,태평양,24,1B,83,300,267,37,68,16,4,11,125,45,5,3,25,3,3,44,5,1,4,0.255,0.321,0.468,0.789,0.349,125.0,1.78,
이숭용,94310,1971-03-10,1996,현대,25,1B,124,442,371,45,104,18,4,12,166,47,5,6,60,7,19,51,4,2,2,0.28,0.389,0.447,0.836,0.37,137.4,3.14,
이숭용,94310,1971-03-10,1997,현대,26,1B,121,420,341,41,106,28,3,9,167,61,3,4,62,6,7,39,4,4,6,0.311,0.419,0.49,0.909,0.4,153.1,3.8,
이숭용,94310,1971-03-10,1998,현대,27,1B,107,412,363,39,101,26,1,10,159,45,6,9,31,12,0,72,5,2,4,0.278,0.351,0.438,0.789,0.353,121.5,1.95,
이숭용,94310,1971-03-10,1999,현대,28,1B,109,367,307,43,81,12,2,14,139,39,2,2,46,12,3,52,7,1,1,0.264,0.38,0.453,0.833,0.368,115.3,1.66,
이숭용,94310,1971-03-10,2000,현대,29,1B,104,325,281,49,80,14,0,15,139,50,2,3,35,7,3,49,9,1,1,0.285,0.377,0.495,0.871,0.382,128.2,1.88,
이숭용,94310,1971-03-10,2001,현대,30,1B,124,496,430,53,129,29,1,10,190,64,4,0,47,9,2,47,5,6,4,0.3,0.378,0.442,0.819,0.37,113.6,2.32,
이숭용,94310,1971-03-10,2002,현대,31,1B,125,480,422,63,120,18,2,19,199,76,7,2,40,12,2,54,11,4,2,0.284,0.361,0.472,0.833,0.364,124.8,2.88,
이숭용,94310,1971-03-10,2003,현대,32,1B,133,573,511,70,150,25,0,18,229,76,4,2,47,4,0,69,10,7,4,0.294,0.355,0.448,0.803,0.358,113.8,2.54,
이숭용,94310,1971-03-10,2004,현대,33,1B,133,549,468,60,137,29,0,9,193,85,0,3,58,13,6,87,17,4,6,0.293,0.382,0.412,0.794,0.364,116.5,2.32,
이숭용,94310,1971-03-10,2005,현대,34,DH,105,390,330,45,83,13,0,14,138,55,1,1,46,9,2,50,10,3,2,0.252,0.357,0.418,0.775,0.353,113.7,1.26,
이숭용,94310,1971-03-10,2006,현대,35,1B,119,449,370,44,106,12,0,7,139,43,3,6,59,5,3,45,11,12,3,0.286,0.389,0.376,0.765,0.353,123.8,2.13,
이숭용,94310,1971-03-10,2007,현대,36,1B,95,351,299,39,90,19,1,2,117,34,2,1,42,2,5,33,7,7,1,0.301,0.39,0.391,0.781,0.359,119.7,1.74,
이숭용,94310,1971-03-10,2008,히어로즈,37,1B,109,375,333,37,90,10,0,3,109,27,1,2,39,2,2,38,8,0,1,0.27,0.349,0.327,0.677,0.326,94.1,0.6,
이숭용,94310,1971-03-10,2009,히어로즈,38,1B,114,422,362,47,107,20,3,4,145,52,8,3,48,2,1,44,7,4,6,0.296,0.376,0.401,0.776,0.353,102.1,1.36,
이숭용,94310,1971-03-10,2010,넥센,39,1B,124,374,328,37,90,15,0,2,111,30,5,2,36,3,0,37,7,5,2,0.274,0.35,0.338,0.688,0.323,87.6,0.46,
이숭용,94310,1971-03-10,2011,넥센,40,1B,88,172,146,7,37,7,0,0,44,12,1,0,18,1,1,18,4,6,1,0.253,0.337,0.301,0.639,0.299,75.0,-0.07,
